START 16:30:22 - 
1 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
2 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
3 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
4 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
5 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
6 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
7 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
8 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
9 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
10 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
11 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
12 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
13 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
14 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
15 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
16 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
17 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
18 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
19 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
20 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
21 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
22 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
23 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
24 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
25 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
26 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
27 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
28 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_16:30:28 - 
29 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [6.25000029685907e-05, 6.25000029685907e-05, 0.0]20210608_16:30:28 - 
30 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
31 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
32 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
33 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
34 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
35 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
36 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
37 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
38 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
39 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
40 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
41 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
42 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
43 : [-187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625, -187500.015625]    [0.0, 0.0, 0.0]20210608_16:30:28 - 
