START 14:36:51 - 
1 : [-5303.3984375, -5816.7734375, -5885.482421875, -6114.1630859375, -139611.0, -137925.546875, -147380.25, -187312.828125, -6959.28271484375, -7014.759765625, -6870.92626953125, -6920.50244140625, -97102.859375, -135163.453125, -111103.1640625, -129438.9765625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
2 : [-7068.9404296875, -6660.23876953125, -6808.2744140625, -6687.2841796875, -140076.140625, -138426.828125, -147834.21875, -187485.46875, -6380.484375, -6590.43408203125, -6455.34033203125, -6535.8291015625, -96707.6796875, -134768.59375, -110597.328125, -128608.984375]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
3 : [-5562.14208984375, -5922.40771484375, -6003.208984375, -6186.64990234375, -139673.28125, -137992.09375, -147443.109375, -187323.875, -7026.80712890625, -7061.765625, -6917.57421875, -6963.1494140625, -97145.171875, -135207.25, -111163.4296875, -129536.5625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
4 : [-6745.82373046875, -6534.3984375, -6667.45849609375, -6599.01708984375, -139998.140625, -138344.046875, -147756.71875, -187425.71875, -6315.060546875, -6544.70263671875, -6410.48046875, -6494.3662109375, -96663.6953125, -134724.109375, -110537.734375, -128519.9609375]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
5 : [-5936.75732421875, -6068.6552734375, -6179.85498046875, -6305.8515625, -139765.328125, -138093.953125, -147531.34375, -187348.953125, -7087.939453125, -7102.7138671875, -6957.27099609375, -6999.62744140625, -97181.25, -135243.203125, -111213.8125, -129611.421875]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
6 : [-6377.712890625, -6378.91943359375, -6483.2578125, -6475.94873046875, -139899.09375, -138235.640625, -147661.53125, -187374.359375, -6276.57080078125, -6518.39453125, -6384.39599609375, -6470.4052734375, -96637.65625, -134697.453125, -110501.2578125, -128467.390625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
7 : [-6272.65966796875, -6211.974609375, -6336.25, -6403.10400390625, -139848.8125, -138182.78125, -147615.234375, -187380.421875, -7110.7158203125, -7118.80712890625, -6973.63232421875, -7014.87158203125, -97195.2421875, -135258.671875, -111235.8515625, -129644.40625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
8 : [-6008.6630859375, -6227.5087890625, -6314.77001953125, -6371.18603515625, -139809.046875, -138139.609375, -147572.765625, -187338.671875, -6265.5517578125, -6512.962890625, -6379.21044921875, -6465.91259765625, -96631.375, -134690.875, -110490.2578125, -128454.5390625]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
9 : [-6651.25341796875, -6375.79052734375, -6529.50341796875, -6531.53759765625, -139948.203125, -138292.25, -147710.703125, -187421.4375, -7118.02490234375, -7121.44482421875, -6975.9345703125, -7016.81591796875, -97195.7578125, -135258.921875, -111239.2421875, -129643.0]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
10 : [-5657.6064453125, -6070.3759765625, -6133.6318359375, -6253.03466796875, -139713.328125, -138035.296875, -147480.34375, -187315.796875, -6282.44970703125, -6526.26220703125, -6392.017578125, -6477.78125, -96641.9921875, -134700.984375, -110501.9921875, -128477.9609375]    [0.0001250000059371814, 0.0001250000059371814, 0.0]20210608_14:36:57 - 
